7.787064031962305207e-04,-2.147567851767136216e-02,9.073756269525448713e-04,-8.567735722482570232e-03,-1.560714508663787244e-03,-1.241870431182677363e-02,3.835746286882989881e-02,9.327516622458349727e-03,-2.777751168278371971e-02,-3.352988971177227329e-02,-2.983899236769077881e-02,-4.255749586487968250e-02,5.451548290113432480e-04,7.362140682295643251e-03,7.723212458495226640e-02,-3.383849413196243078e-02,3.106149865747827310e-02,-1.921618646029267172e-02,2.134448819939635880e-02,-7.647248302811812020e-04,3.840051044528493968e-02,-1.645563968141907155e-02,9.340240514516028394e-03,-1.399085098122375458e-03,-1.112334329663194031e-02,-7.543577505926316561e-03,-3.928374077657664255e-03,-2.048927642707931013e-02,2.543515797830841422e-03,-1.373061230227170561e-02,-2.244280475863809007e-02,4.694667189205645186e-02,-5.207528305345100056e-02,-1.317670557197549858e-02,-2.094660786215925968e-02,-2.525690420623786375e-02,-2.493872752087350833e-02,1.013792001234891174e-02,2.606233902873008115e-02,-6.703933604256413770e-02,1.265845958099385930e-02,-1.466125380172398490e-02,-2.696339552151094665e-02,4.911157745925941176e-02,4.580637414767795013e-02,-2.874757315675313066e-03,-1.065540015964600712e-02,6.554793417415876768e-03,-1.647798493965777628e-02,8.627755983806576975e-03,1.245941252916273924e-02,-3.455284801566325947e-02,5.100366063334986835e-03,-5.114772981500782800e-02,-2.457367974718287218e-03,-2.710308011974290124e-02,4.636746605884765719e-03,-3.069504989222468158e-02,5.679987019616611343e-02,-3.507215924908631179e-03,-3.961494002077005534e-03,7.061656993106825431e-02,2.037110741988370707e-02,5.608153867447880636e-02,-2.375139388182083769e-02,-6.997220816767442397e-02,2.513990856513983671e-02,2.441926845829089140e-03,-1.462912999015787523e-02,1.154865132743955990e-02,1.031277562403162601e-03,-3.875622289776641666e-02,1.336993455065436411e-02,-2.951506347526101914e-02,2.419143464277159414e-02,5.837783467294795081e-02,-2.116110200967797131e-02,2.604497514154224813e-02,6.035037181626432684e-03,2.001095445309550649e-02,-1.709627360144391067e-02,-3.908994203502152293e-02,-1.385386539308506790e-02,2.919073858714030939e-02,5.628342308575085690e-02,-1.106785245553504847e-02,3.902104668319077586e-03,1.693279808203159570e-02,-2.908470104214809157e-02,7.862852311877621680e-02,2.219734370543470850e-02,-1.331679011293506257e-02,-2.330645548030868888e-02,-1.869182425459828961e-02,6.282320974633453028e-03,-9.107558988172633971e-03,8.550342242154353178e-02,-1.680884053112377541e-02,2.707586701311648705e-02,-2.539538718054537743e-03
3.621224909740602960e-02,-2.225428824002871273e-02,-2.241509403185308266e-02,-5.681193815727366564e-02,-1.448863698920653531e-02,-2.319962913164003160e-02,-4.325599108507059004e-02,-7.528328770890333919e-04,2.580688965273752675e-02,-2.211659060893425913e-02,2.568748041688580230e-02,-8.027862792584477408e-03,4.136350772773086243e-02,-1.915677771329697687e-02,1.000056778749519940e-02,-2.425930109781550617e-02,-2.097142075326251590e-02,-1.332462439017074399e-03,-5.459417641549040717e-02,-2.281371937448797849e-02,7.301863511298448128e-02,3.147697522608618181e-02,9.892935955778043786e-03,1.782770703889518041e-02,-6.654843199263799081e-02,1.836745554707473402e-02,-3.803022797246312370e-02,1.207750648317117148e-02,-4.180029709458502052e-02,-6.506986158205511905e-02,2.244270061449413906e-02,-1.594704251974985538e-03,-1.857071523036736907e-02,-3.460334682859502603e-02,-1.225023095432014111e-02,-2.036618966103121223e-02,8.806402855024242013e-03,-1.589138245584937464e-02,-2.550305232160509847e-02,-2.097509110492947956e-02,3.012508700586871355e-02,-4.932595449368902540e-02,-2.287112925058942120e-02,2.432069310188614275e-02,-1.600313955392440243e-02,-6.181354477392510954e-03,1.417463686555402343e-02,9.213638426087120137e-03,7.688418724005059712e-02,9.544828899342317624e-03,1.431223058535039012e-02,3.640429358946398880e-02,-7.141414721985003822e-02,4.400972543489002631e-02,5.026494283029483978e-02,9.319168026316762207e-03,-6.136060723264450539e-03,6.296227139878723782e-03,1.471672354612503508e-02,3.357044196421551940e-02,3.782335398715697128e-02,-1.132815681587776360e-02,1.042802513549360120e-02,1.144072765526544036e-02,6.161616780571505664e-02,-1.248606400520525100e-02,2.134323030228103477e-02,-9.868863174557965592e-03,3.635695947007221845e-02,2.592515138259063323e-02,-6.682634913343975247e-02,-2.069413483993285188e-02,4.583413762356135929e-02,-5.864586721381935541e-02,5.795091830162334146e-02,1.197364264538299493e-03,-2.444752420625108651e-03,1.226048777567410701e-02,3.691310964686410345e-02,1.783212288895810738e-02,2.529330684726790665e-02,6.989046775993826982e-03,3.565180778623661118e-02,-1.184452322980771889e-02,-1.392544824478502211e-02,3.107149304268169709e-02,-3.369080603531716955e-02,3.255560787402331929e-02,1.526693979644513401e-02,2.652027784629351626e-02,8.721463403448223226e-03,1.110984174620499067e-02,-1.320472586319937532e-02,4.038265216365678756e-02,5.078982787237373148e-02,-6.286617903446113480e-04,-4.276810103502119709e-02,4.557306294305550620e-02,2.004912290577940195e-02,4.256229131550290368e-02
3.869092378095867479e-02,-1.371498940043090232e-02,5.449204219791047715e-02,2.374426486885427776e-02,-8.944321423768856680e-03,2.199464530068865470e-02,-1.358412047764219477e-02,-3.167116569030724305e-02,-3.306399604499537376e-02,-4.990790169058643283e-02,2.182824694915150993e-02,-3.868129980123953537e-02,-2.956700954360957576e-02,-6.701381342719293227e-04,1.114845423848783573e-02,6.335054530165313245e-03,-1.755004893152639980e-02,-2.640621905270864114e-02,2.487046377926949159e-02,1.873475048897588896e-02,1.600762972025058725e-02,1.349965413726957053e-02,7.318431140135857327e-02,1.139744740245798513e-02,-3.191725696892370491e-03,1.818752715568823855e-02,-1.159066529422003548e-02,3.762471855532434351e-02,-3.651167031160343357e-02,-3.081118481154576996e-02,4.348464728257381284e-02,-1.100168262107974887e-02,-3.713558902037783927e-03,-2.555454276963200697e-02,-3.914384495883534675e-03,7.157158468313420951e-02,5.169689825510842508e-04,-5.042752290552890426e-02,1.258861350067221919e-02,-3.680546780676482305e-02,-1.486579316342685926e-02,-4.813542585267784751e-02,4.994641453317294477e-02,2.053101965764155684e-02,1.839991241165909530e-03,-9.856662708264367703e-03,-2.057593130819959301e-02,1.329288941913833386e-02,3.332185188930402581e-02,-2.672771237863996382e-02,-4.309555373798482775e-02,1.867862201248800952e-02,-9.145965728964991492e-03,3.823732733945801876e-02,-1.182951116925232311e-02,-4.175915324507368381e-02,1.012425283334279606e-02,3.730251043077453116e-02,-1.589499337743926002e-02,-2.754945342656439297e-02,-5.527231568099166825e-02,2.017614571721510625e-02,1.993776299540712168e-03,2.260791427270558186e-03,-3.650700513004105641e-02,-1.343894007340836264e-02,-1.601460403073688352e-02,2.636610490116130141e-03,2.941585988223204690e-02,-8.015437025851205113e-03,-1.300582470006411175e-02,5.234439331984652721e-02,1.063285858924982973e-04,1.923019746148090653e-02,3.324450473725928945e-02,-4.881383996947138114e-03,1.885856662721775018e-02,1.878964316752788910e-02,9.261326635816951452e-03,-2.041209822111280520e-02,5.462688619746133151e-02,6.819477445628940870e-02,-2.962765434631473016e-02,1.666744311924896541e-02,2.234268875507047780e-02,2.025455432739443548e-02,3.534464021955821024e-03,-6.995702512488589236e-03,3.211287772493098130e-02,-3.904207103440784834e-03,-8.371716630224894373e-03,-1.027273028839971458e-02,5.328593927885458964e-02,7.177826279266768562e-03,-7.046069159167605601e-03,-4.088964458224296494e-02,3.611944006532231272e-02,2.364734565347540243e-02,-7.514000474388674022e-02,1.350715146373758328e-02
3.756435340613063605e-03,1.608086286257354169e-02,3.657469837907630777e-02,2.961195482613717539e-02,4.416351953397320423e-02,-2.143190702090543021e-02,3.348274037210068749e-02,3.235311179404369575e-02,-1.294218868782674725e-02,3.333423045262099565e-02,5.801016283018696484e-02,2.977460435345257589e-02,9.893910809825719188e-03,-2.134702453956514173e-02,-4.763937516044946564e-03,2.346119596478327043e-03,-7.475998869924589153e-03,5.584077807679234395e-02,-4.414288953605503829e-02,-6.632846626472187201e-02,-2.346033642497553570e-02,1.209963626717653062e-01,-2.655089030732930844e-02,-1.679880492161872629e-02,-2.134045607179644449e-02,4.735343035974825913e-03,-4.126565509575938484e-02,3.040716524800574083e-02,1.525525930185623290e-02,1.309025894093346527e-02,-9.574688186983620897e-03,5.307147667447489198e-02,-2.075065394546267081e-02,-1.628046936449068643e-02,-3.966592083543038494e-03,3.732194996600622650e-02,-3.920880702317337818e-03,1.124405977886598629e-02,6.108374282133214456e-02,6.649121915362438129e-02,-2.137513898752850527e-02,-1.217307460192241196e-02,-4.188067192299399499e-02,1.697737159757995405e-03,-1.263702274348257534e-02,1.175006087460659515e-02,-1.513341308152180500e-02,6.677999608687337947e-03,2.121441848207539574e-02,-2.366848068191634846e-02,-2.686174092808717856e-02,8.810999586249107507e-02,-1.162652974519089470e-03,-6.259815862894914547e-03,-4.177898707929084826e-02,1.932862523696172660e-02,2.336868115933079734e-02,3.892518175296592105e-03,4.189521531965009066e-02,-9.695564560491313350e-03,-3.337339726408573848e-02,-4.988358947837179432e-03,-6.926999808326583276e-03,-3.101284482978091880e-02,3.635144794637720084e-03,-5.237677128966894413e-02,8.471923744054398950e-03,-2.183265742738174642e-02,-1.098179199430968089e-02,-2.708528686985344283e-02,1.714827612856330633e-02,-6.789852173390973321e-03,-6.669509844031112911e-02,-3.257098028055094296e-02,-1.685050747960252851e-02,2.378753247016661843e-03,-1.403567347249564876e-02,-2.791006440300224795e-02,-6.848267549740749346e-03,-3.676674037759853839e-03,-3.599286094971943656e-03,4.108276503994445078e-02,-2.795030556368315391e-02,-4.122537910829856406e-02,1.992148141057892589e-04,-9.937316306937756319e-03,2.614805366303855905e-02,-3.631898629350110291e-02,2.988246244880969973e-02,-1.063487841093134923e-03,1.676623777544554786e-02,2.095194937371290880e-02,4.837426356914185412e-03,-6.265578039433196238e-03,-4.197743552592998056e-02,-3.866496590589432736e-02,-2.880652812132227999e-02,-1.129610902364345387e-02,-2.500334656184834484e-02,-1.264286225106884924e-02
-6.907404155747942989e-03,-4.139417505607102810e-02,6.500127563630733740e-02,3.376423171057266887e-02,-1.516150524124915307e-02,-1.575894443146582877e-02,-5.159857081723769577e-03,3.120623905360263642e-02,-5.439176522264496660e-02,-3.821715614302587105e-02,1.878984321427258977e-02,-5.445589067532732690e-03,-7.705518392467808342e-02,-2.024164628256752945e-04,2.260744125634787938e-02,-1.266182523192895329e-02,4.167050495624975703e-02,-1.029976257148900202e-03,-3.379670077448337223e-02,-3.209956126340346959e-03,3.153476970593307310e-02,-4.139878685436635536e-02,-9.299745103619388997e-03,-1.698872506141358221e-02,-5.387097641623768418e-03,4.639607914616737661e-02,-3.839884602331122831e-02,-5.060207745501395932e-02,-2.356043400765296669e-02,-4.096996781412909350e-02,1.190197838815729853e-02,4.091375774901334639e-02,-2.822252827991844973e-02,-1.734331504635066787e-02,1.366699391833948139e-02,-1.335516657390397807e-02,-1.527090396255104815e-02,2.237808717259211905e-02,3.311971982197899761e-02,-3.194628951735537740e-03,2.390289807000203944e-03,-1.552771409302053027e-02,2.262526736732951849e-02,7.922209567738752972e-05,8.966163869122602964e-03,1.027119968111539668e-02,-1.183193542357482801e-02,-5.196747403914522140e-02,-1.508520837220704916e-02,-5.101643028039884106e-03,2.197008460685537234e-02,1.246622372565956739e-02,7.951333087309449266e-02,-2.866701858900482305e-02,4.228941103011644304e-02,-2.720136350409422740e-02,1.272171007985340579e-02,2.677843269717502389e-02,1.232953806619881479e-02,-2.810232139514269936e-02,-2.799875970959794097e-02,1.769299240123516775e-02,-2.681504720463955341e-02,5.192649699071186058e-03,1.917675081002224308e-02,3.614665283291332298e-02,3.932034034371329617e-02,2.857735599988181236e-03,-1.477271071869747446e-02,2.867716130600543936e-02,4.140526937432997823e-02,-3.167679759667067080e-02,9.500374890705171743e-03,6.206494369887526757e-02,2.544269029737983301e-02,-9.330610506765518730e-02,-4.214701124752011363e-02,-4.063596798495318352e-02,-3.438565635067304671e-02,-2.546815069076471122e-02,-1.907131262299231397e-02,4.387640811352475773e-02,-4.469307381228865284e-02,-2.950547940303792013e-02,6.469955884809702740e-02,4.854226085682587441e-03,2.079810420798387316e-04,-1.943862959168155338e-02,4.338230629135605976e-02,-9.762154075346261839e-02,-3.049260695555385328e-02,4.162556643645755165e-03,1.863020293163172511e-02,-2.079558383711577196e-02,2.967920273793059338e-02,-1.023236749287475406e-02,2.750766093366150203e-02,1.415473885013364061e-02,-3.434110072986996942e-02,2.379978363110381995e-02
-1.739778293613197455e-02,-3.565943339085001634e-02,-1.620989844535035418e-02,-1.891092971490598504e-02,-8.508596504974231048e-03,-3.009033745126772283e-02,6.368553674390128698e-03,1.924115319731751345e-02,1.989264136823684984e-02,5.461132588094523652e-04,-6.508932903666471426e-02,-2.379503303363193333e-03,-1.937323403411984890e-02,-5.919112907707763799e-02,-2.981481232079033136e-02,4.672952854750765661e-02,-1.961805895655937063e-02,3.295531763856036130e-04,7.144147933364699762e-03,5.955396451747634046e-02,4.918537435144137299e-02,3.161395091485474235e-02,-1.674213027923991681e-02,-2.490374531708205649e-02,1.171020015277274978e-02,-3.684071364867224502e-02,-7.362997085499705871e-03,4.441353625201619609e-02,-2.986779899808374508e-02,1.541581760418163013e-02,4.952896373472990416e-02,2.235596810775797652e-02,6.195943739174634458e-03,3.096973758039517702e-02,-1.387651105413781338e-02,-7.862730065836530391e-02,4.123114900399506982e-02,1.789540760055837593e-02,-4.892972656382973962e-02,1.236948735580503840e-02,-1.058352275974070583e-02,2.196098679392673517e-02,-1.380898771677624079e-02,3.605268995948746752e-02,-1.672151624146719570e-02,2.742508995124955801e-02,2.810640273594702983e-03,4.716644511644317930e-03,-1.665459138484997118e-02,4.961458518553176628e-02,-1.536112053964055514e-02,2.212519770819136936e-02,-2.606510504192572492e-03,-1.692126870943139834e-03,1.385760125783024608e-03,-9.431260883240517520e-03,3.003857869071696954e-02,7.520541288729420959e-03,1.424814098275383779e-02,6.323223848109517722e-03,1.925077030952702939e-02,4.523751571721092157e-02,2.235564127366275466e-02,-3.612016102984653369e-03,1.933393369202998646e-02,9.289376235091269599e-03,-1.146624637210861240e-02,-2.607526851357958031e-02,2.122142329273812161e-02,-7.407753207542742101e-03,1.891460411819635007e-02,-6.048806869385367491e-02,-1.644909042976503213e-02,-7.954206587730541442e-03,3.179304383250369792e-02,-5.289062677059787332e-03,1.513965478141339818e-02,-2.015288207923031372e-02,-4.644627742225139987e-03,5.891023358178502922e-03,3.316904343748883210e-02,-3.763888602186934995e-02,1.295678037383195952e-02,-3.802640662746228483e-03,3.600355915565875246e-03,6.768252881307590049e-03,5.476873147777126805e-02,1.198730010266895255e-02,-5.217774696027572059e-03,-1.969288294045433776e-02,5.423511193150120681e-03,1.259493427459286441e-02,1.351004200561645337e-02,-2.329600639307519497e-02,7.968075001515364034e-03,2.573494588227538682e-02,-1.750135091541754617e-02,-2.664533245504429118e-02,-7.184928087295265782e-03,-7.164771042572316839e-02
2.756156634512386613e-02,-1.865727997196628060e-02,-5.897970858848024245e-02,5.810600965922702900e-03,1.705355422459232592e-02,2.181554340764568431e-02,1.201508529565611851e-03,-1.224565640686571359e-02,-4.180503444063006502e-02,-2.822734034391193025e-02,-2.189771246213624914e-02,-6.200640111767736877e-03,1.608969117349131825e-02,-1.448506477629788770e-02,1.887085082955049231e-02,-1.332572920353395501e-02,-7.063127025852124208e-02,3.547864310773245905e-02,2.260846277766718863e-03,-1.220908190824751723e-02,-6.040898789490019641e-03,-5.254468633048280102e-02,3.958120782245459074e-02,-3.650155082938306983e-02,5.376456141318214019e-03,2.999036908123820303e-02,-4.896361262466406017e-02,5.192584856559105677e-02,3.508598673069578122e-02,2.314586215774190256e-02,-3.021926441216815640e-02,-2.583837452548628198e-03,-4.560489424031965305e-02,1.621333227648492220e-02,-1.300600143225860879e-02,-9.908106785780601902e-03,3.299353330342510299e-02,-1.681225236671425594e-02,-2.679572562814518805e-02,-1.317258532802350994e-02,-8.368590755720061586e-03,3.814031223617837113e-02,-1.287266683348951314e-02,-3.621138701579595248e-02,-1.406239072763826141e-02,4.716956773037275265e-03,1.426351668870516880e-03,2.916500250768302646e-02,-4.089768120461930584e-02,-4.080939066162581758e-02,1.675451026216923101e-02,-2.351141614884972794e-02,-2.651051343376282024e-02,-2.112066080335009075e-02,9.041606167001545180e-03,-8.105990340479925921e-03,-4.416341848930100539e-03,-2.535524254269591257e-02,-1.755280853382657684e-04,1.948130674037807167e-02,-2.884100319450469754e-02,-2.961097943224103371e-02,-5.151921381887628743e-02,-1.756366475693812643e-02,-5.032294123972710226e-02,-1.474292711623996152e-02,-1.441522581112366762e-03,1.862922987833208477e-02,4.483326667682498851e-03,2.309378111319160005e-03,8.588022080676865205e-03,-7.068837755719600303e-03,1.625596023873319279e-02,-2.616933031364271703e-02,-3.274120575174204600e-02,-2.998201234333088341e-02,-7.041466883219445194e-03,2.135397345014046488e-02,-6.697743430929734010e-02,2.325767522219155878e-02,-1.355510697999103183e-02,-1.960516399523875089e-02,1.965073780855449911e-02,-4.283076829108797834e-02,2.961886018516090083e-02,2.173132469453630672e-02,-2.828570859452744779e-02,-5.434141015505988825e-02,-9.670942408330295004e-03,-5.375652666722595180e-04,1.847783879181364190e-03,3.256928361704854863e-02,2.042665975604455314e-02,-2.805866311497185600e-02,-2.687975956771136363e-02,-4.271454461892291998e-02,-2.233591271219171823e-02,-1.730275778428361135e-03,1.690201803244566897e-02,1.032023947909535729e-02
4.360433441677433707e-03,3.269427854018809587e-02,-6.522812221774647486e-03,-6.271188529903150288e-02,-1.618992815999625162e-02,-2.151654624871276317e-02,3.281904245581943047e-02,2.277955081259989273e-02,-2.149660023368773001e-02,2.335986483666981778e-02,5.549007856288028923e-02,-9.919541311314387932e-03,-4.830900230161164211e-02,-1.907596068431229724e-02,-1.576776142899394620e-02,2.478484964017689182e-02,2.178239500252292932e-02,5.137496463389122289e-03,6.034966008839226341e-03,1.701399749353207924e-02,-8.277523756166054857e-04,2.185866002679955761e-02,-5.046520015948659579e-03,5.253575732551400007e-02,-5.306689375897621214e-02,4.183691311980668182e-02,3.425191989929093211e-02,9.502129279343867266e-03,4.343363807917855618e-02,3.396465405630855281e-03,1.876641272851713301e-03,-3.815801500815063640e-02,8.292685376744393655e-03,-1.945240335627815287e-02,9.838405127940980446e-03,6.572262811503662427e-02,2.396993411156643147e-02,9.160215005981990274e-03,1.980002233871559943e-03,2.418771283123527863e-02,-3.188265643956125772e-02,2.190867750533987204e-02,-2.223642047104649674e-02,2.207282338146949324e-02,1.802493531002874461e-02,2.906059502024362778e-02,1.982577176931090909e-02,4.155347108373167592e-02,1.773463064116474405e-02,4.921742168072328061e-02,1.663311213446459075e-02,2.053365886773185836e-03,-4.010914358259540929e-02,-1.944752802155184229e-02,-1.878127797425833273e-02,2.195401357725529357e-02,1.456321259416607818e-02,-1.433090647958909503e-02,3.784808554026421277e-03,-3.169666248937655362e-02,3.185202276888724621e-02,5.389780372542867480e-03,2.018523155024947932e-02,-1.953472013257008880e-02,-2.001018399290261859e-02,8.503327490209787454e-02,-3.710805014958718645e-02,5.414781618337591307e-02,1.110975706452134275e-02,-1.396863047720211561e-02,3.242808260128427628e-02,1.614599310604984423e-03,-2.351482072187752528e-02,-3.147805929535463232e-02,-2.363469895934129281e-04,-2.238883105568289025e-03,-1.215904080431661448e-02,-9.985355653945279450e-03,1.658603442259433056e-02,-3.008713819303561465e-02,6.895668549223376610e-03,4.529358661876885586e-03,-3.609299299323115180e-03,2.057440514501568049e-02,-1.416707543956438392e-03,4.975378388933138912e-02,3.114562296914210812e-02,6.321773027019031432e-02,-2.420767728436652722e-02,2.502874058176989686e-02,-8.347172208503651769e-03,4.194235352435038422e-02,4.781876952784554907e-02,3.383503127699184071e-02,-7.840482756273725248e-03,1.202764208897474582e-02,-3.306139767116865469e-02,-1.460309235198840178e-02,-1.159911128917829768e-03,3.028128355451274387e-02
4.902081790512732851e-02,3.176166429713679629e-02,9.661015138327835525e-03,-1.608178862755973645e-02,-4.236937286256565842e-03,5.746570152699120859e-02,-4.994127471481863562e-02,-1.704286352949897082e-02,-3.054874206145459167e-02,-1.223389359751370607e-02,3.712838296955357775e-02,4.269288932736279435e-02,-1.546369399854153302e-02,-2.848975067028143918e-02,-4.030256101395165991e-02,6.076612077507450443e-02,-6.639629370385075231e-03,6.559165032351204662e-03,3.341151054865433047e-03,2.283763640094410574e-02,3.121941038794838474e-02,-4.663804035271382903e-02,2.515392999710279378e-03,-8.609217370064146599e-03,8.060301103696621353e-03,1.188072035293704157e-02,3.085848266732574632e-02,2.515245529879626615e-02,7.531267910231117385e-03,-5.703303065600284771e-02,-9.455911417438820493e-03,-3.349285751969263702e-02,3.954068998271745988e-02,8.529081658100352847e-02,-7.160518129987677137e-03,-8.559465782388643931e-03,4.575911872171744416e-02,-9.794695300667826537e-03,2.219124812496730409e-02,3.461155991485866806e-02,2.366847631523671600e-02,7.800844028101393962e-03,-4.385192234516076953e-02,7.348313332024555833e-03,2.441769403709435557e-03,1.581460297708159671e-02,-7.522491975484182219e-03,-3.431211527721581261e-03,1.808440795620170488e-02,-1.545921453154544892e-02,5.445864144170477206e-02,8.006994656043638602e-04,-8.428295733630172815e-03,9.799407160652119642e-03,5.286465329405863611e-02,-1.475776368162646027e-02,5.931958555065258709e-03,-2.064369390788982697e-02,-2.462810967077579474e-02,-2.463550957823221546e-02,2.989685745953872542e-02,1.181602713097194141e-02,-8.931061616971451914e-03,-3.719735025466743700e-02,-2.542267104842835940e-02,4.462508008570881951e-02,1.105370805016513483e-02,1.164030601432716923e-02,1.593610534914135721e-02,2.959346856568383088e-02,1.804415498981208426e-04,7.633132013129411992e-04,3.779756085874839966e-02,4.089911704169716528e-02,2.537188772615140905e-02,-2.250729928218907910e-02,-1.360103437380652883e-02,-3.993851040414587300e-02,-4.297983152840123555e-02,-1.004500919748699261e-02,1.553272264515221691e-02,1.049607104896637701e-02,2.885837806384256715e-02,3.668694951285761396e-02,7.568552567994850898e-03,2.568422962177964800e-02,3.184833304371430251e-02,4.852993455406860029e-02,3.461085686119113464e-02,-8.489378845175633154e-03,7.491829132887307952e-02,2.814319777514537671e-02,3.858352854372493895e-02,1.461483754532207774e-02,-5.391782289341891243e-02,-9.154768842221622932e-03,-2.996865071994338214e-02,4.087207453758906484e-02,7.535576093984031054e-03,1.835453460126007866e-02
3.214297604203092580e-03,-2.096241831437733322e-02,4.619528345342571729e-03,4.035716124504115654e-02,9.197957423148732728e-03,6.977381128913517916e-02,-7.742268380193063730e-03,1.485924268922083659e-02,-3.101399644745407146e-03,-2.323741687208610851e-02,-5.989968620859173476e-02,-2.179277137445331455e-02,2.176235319805450846e-02,-6.024694363999156914e-03,7.618975614465047473e-03,-3.629902410502638347e-03,-2.297773826174335718e-02,-9.804497916282827949e-03,-8.289405746232650016e-03,-1.450433936177326737e-03,-4.097435349347960942e-02,-5.075520767400708289e-02,-1.573455261432452068e-02,-4.091352191776956651e-03,-2.964213345908950706e-02,-2.055150922389348614e-02,5.419199113495057341e-02,-2.933403538893780346e-02,5.185796025153101979e-02,7.621033417200221566e-04,2.877885086819861036e-04,-3.294039182521898979e-02,-1.432501309221778651e-02,-3.829162790356298307e-02,1.231210206300816130e-02,-1.670270964731791763e-02,2.020146709030030616e-02,1.675179494206829531e-02,-3.277442405095041394e-02,1.079528279245238649e-02,2.746362086908708464e-02,1.177558088747008951e-02,-3.799634309064560921e-03,3.024615490147043381e-02,5.282828542757460333e-02,3.017682006629839042e-02,-1.265732680912871021e-02,8.960471617967369351e-03,-7.088387066320334107e-02,-3.231211372776288809e-02,2.832583553545796502e-03,-6.341673382687906813e-02,3.678906776056098393e-02,-1.258060810138212152e-02,4.237784900773679947e-02,-2.410607969349124260e-02,-2.357631435835700826e-02,2.394936946070859787e-02,1.584010477074032294e-02,-4.457849654623816799e-02,1.677273984524858125e-02,4.489938720808795553e-02,5.170086453033960472e-02,3.430303286701886362e-02,-2.186035805913288943e-02,8.111371358033971427e-03,2.944686026633387688e-02,-3.914144321040740476e-02,5.729446463341255485e-02,3.583725780518409038e-02,4.299687910962550486e-02,4.733618823546833360e-02,3.790689947221957679e-02,-2.186318615595418680e-02,-1.129109333364424622e-02,4.061791659980035392e-03,2.729870775873808469e-02,3.550079519865941696e-02,-6.544181180778120381e-03,9.948619759307653770e-03,-4.744254877269694221e-02,5.074536840105570851e-02,-1.084142525737847446e-02,4.684435887045193536e-02,-7.273209701385561707e-03,-7.578770253336325306e-03,-3.008409020109431217e-02,-2.584570163466685944e-02,-2.984002956611058605e-02,-4.490804638933467569e-02,-3.418786736679092775e-02,1.843001484084134597e-02,2.280890993767087371e-02,-3.851914914901899412e-02,5.651947821760883867e-02,8.902753848732861131e-03,5.593036480834567142e-02,-2.094589878995145246e-02,1.381995684202590863e-02,-2.538048561238772510e-02
