-1.298725520123307497e-02,-1.333430983365442232e-02,-7.464945521641080765e-03,-3.215881132237603801e-02,-1.480103123756914760e-02,-3.453853702042414958e-02,-1.767267547705586930e-02,-1.801957106991761148e-02,-4.772031732379750091e-02,-1.462955046919696932e-02
-6.069308206985715715e-03,3.593231962237667526e-02,7.990938605755079291e-03,-9.133794005090708004e-03,2.324505682073129201e-02,1.423188609677440535e-02,2.385840296125348731e-02,-2.497183448904519154e-02,-5.513069084031827286e-03,-2.828524329913106525e-02
3.322888096407827785e-02,6.398065642928621455e-02,4.549271082785363851e-02,-1.705577531062603402e-02,3.718510838457347346e-03,-8.859795963503055288e-03,2.218243255127222077e-02,6.793717691763268007e-02,2.488766839692111571e-02,-1.562991580144877657e-02
-2.730206544340029948e-02,2.491054469023931336e-02,-2.153805669933106515e-02,9.777401895702389489e-02,9.212737918262316195e-02,-1.636377707091637903e-03,-4.890651302626348312e-02,-3.598634230218711316e-02,-5.975583201935500029e-03,1.438103241132579480e-02
-7.209862846239134364e-03,-4.994894476851535758e-02,-2.370024380535035863e-02,-1.168695240898447868e-02,-2.272397945636458680e-02,1.612889706035214310e-02,1.712549917864081284e-02,-3.339655668808511578e-04,-4.443867462650618466e-02,-3.202921589493588905e-02
8.615565520095378599e-03,-7.715077061232831178e-03,-1.427477849675538001e-02,1.032906723800623358e-02,-3.371275412684201361e-02,-4.130290669389281855e-03,-1.934991680081073889e-02,-5.730593160348208641e-03,1.761149598645158146e-02,5.258369574098221803e-03
-2.312782779222368953e-02,-1.688572569759055637e-03,1.963484589457521745e-02,-1.690784712034786377e-02,1.118589986844643371e-02,-1.469121782436427076e-02,-2.328086271827849510e-02,-1.607960755857386348e-02,-2.514638047350056457e-02,4.211654987194561606e-02
2.216751336849921705e-02,-6.835022860681573553e-02,-2.764556270742303621e-03,-1.451994491492109365e-02,3.575645191817646094e-03,3.255895215252578578e-02,1.515295253103764173e-02,3.384220878273398042e-02,-5.739073459138888111e-02,3.255340693061525500e-03
2.351802255839267539e-02,1.201457415145053102e-02,2.341616327426440430e-04,9.856891840356459336e-03,-2.371624650631459080e-02,3.322421177902581957e-02,-8.447888362307890905e-03,2.185366580039057108e-02,7.501454611182633864e-04,1.150273960883718173e-02
-7.869738237144725118e-03,-2.576602360298701003e-02,1.511446308546900152e-02,-2.210267198126317917e-02,-4.304107132096209043e-02,3.519803976419598468e-02,-7.792800656022637155e-03,-2.114504762085150924e-02,-7.312789177461755108e-02,1.965963012024511680e-02
-3.879182994459372952e-02,-2.926505265737541772e-02,-1.872085455907739407e-02,-2.390947314732694631e-02,-5.219151449387751662e-02,-3.610841592409139850e-02,3.255659355112269088e-02,-5.760796120116699892e-02,-4.622052872698149961e-02,-8.307019975251671295e-02
4.473010592871837221e-02,2.326721825038452832e-02,4.589785763410546976e-02,-3.613968676961194088e-02,-1.630089257167037856e-02,-3.196971700156510301e-03,1.014316126263297216e-02,-1.886207964015083199e-02,-4.697983423250047183e-03,8.883953600477886847e-02
-3.962875583511867722e-02,-1.751661984061763863e-02,-4.535998495139166586e-02,-2.595643181219310647e-02,4.129398291130252988e-03,-1.428255867491796732e-03,-4.010463795256367432e-05,-4.418798150364006833e-02,-2.263798191604588991e-02,-1.144297759801008590e-02
1.071444980564289010e-02,2.318315558977883384e-02,-2.029156532148821898e-02,-5.020714025377060602e-02,-1.489629459420862244e-02,1.502194415209489806e-02,-4.570707184183186306e-03,1.114206368447256436e-02,2.879762358883449988e-02,4.242291928280453837e-03
-6.083489215798791247e-03,5.817420080552055534e-02,3.744880542442502458e-02,3.726432273708362407e-03,4.702573442676599019e-02,1.177106182527502126e-02,1.427712508731166820e-02,-3.725506332656113029e-02,6.494824627857113952e-02,-1.087551763790181071e-02
-8.144091750927907533e-03,1.885192710333599350e-02,-7.988481980579026365e-03,5.716111120397856897e-03,5.558544484014261988e-02,-1.088779455163815281e-02,-2.599644369711236538e-02,-6.815020404881400040e-02,-1.163590241049536518e-02,6.595031056447589989e-03
-6.689380486391478288e-03,1.552791153538294645e-02,-1.511809750906281495e-02,3.623029776592890522e-02,3.446509904405099800e-02,6.463262645053138855e-02,1.632148145557185334e-02,6.910218311847557415e-03,-2.851892487284221622e-02,8.529164781794095276e-03
-3.318575961929654677e-03,-9.269361216347290393e-04,2.664972457061579036e-02,-4.469442116634629591e-02,-7.133205951803619528e-03,-1.503279850348214659e-02,-3.655571746232152280e-02,-2.175108848804032172e-02,2.473327588483555453e-02,3.266343058652137078e-03
-4.382003316110474889e-02,-1.124638148314303573e-02,-7.770824271939948819e-03,1.823924073350108310e-02,2.260358850880212628e-02,4.274130274625654452e-02,-2.230224672928820748e-02,1.154516210387533312e-03,-2.682078370857912328e-02,-2.001912077218634747e-02
-2.852833503824636497e-05,-4.631332730144695209e-02,7.675580044228058271e-03,-1.245493228530575184e-03,-4.036841941215955215e-02,1.069238540872340278e-02,-2.655335415295399792e-02,-1.089485107533166332e-02,7.561206034881264547e-03,4.740107836346901804e-02
3.783326018146947103e-03,1.531128170427644569e-02,6.016446469173562794e-03,-3.848743042629081818e-02,1.089854567072779876e-02,-6.119786186891770785e-02,-2.625453942677424130e-02,-2.278613781050667711e-02,7.676912680321116428e-03,2.372555964090451719e-02
